id,is_softdev,is_first_softdev_job,months_jobsearch,work_pref,career_fullstack,career_backend,career_frontend,career_mobdev,career_devops,career_datasci,career_teach,career_qa,career_ux,career_prodm,career_gamedev,career_infosec,career_dataeng,career_other,job_start,salary_frstjob,loc_pref,will_reloc,code_goal,code_goal_other,rsrc_fcc,rsrc_mdn,rsrc_stack,rsrc_edx,rsrc_coursera,rsrc_khan,rsrc_pluralsight,rsrc_codecademy,rsrc_udacity,rsrc_udemy,rsrc_codewars,rsrc_treehouse,rsrc_HackerRank,rsrc_fem,rsrc_lynda,rsrc_egghead,rsrc_csstricks,rsrc_other,codeevent_fcc,codeevent_hckathon,codeevent_conf,codeevent_wrkshp,codeevent_startupwknd,codeevent_nodeschool,codeevent_wwc,codeevent_gdi,codeevent_coderdojo,codeevent_meetupcom,codeevent_railsbridge,codeevent_gamejam,codeevent_railsgrl,codeevent_djangogrl,codeevent_wkndbootcmp,codeevent_other,codepodcast_fcc,codepodcast_codenewbie,codepodcast_changelog,codepodcast_sed,codepodcast_jsjabber,codepodcast_syntax,codepodcast_ltcwm,codepodcast_fullstckrad,codepodcast_frntendhh,codepodcast_codeblck,codepodcast_sts,codepodcast_devtea,codepodcast_prgthrdwn,codepodcast_gkspk,codepodcast_hanselmins,codepodcast_tlkpython,codepodcast_rubyrogues,codepodcast_codepen,codepodcast_ser,codepodcast_other,codeyt_mit,codeyt_fcc,codeyt_comphile,codeyt_devtips,codeyt_csdojo,codeyt_engtruth,codeyt_learncode,codeyt_lvluptuts,codeyt_fff,codeyt_ct360,codeyt_codetrain,codeyt_drkbanas,codeyt_simplilrn,codeyt_bulldog,codeyt_mozilla,codeyt_googledev,codeyt_other,hrs_study,months_code,bootcamp_attend,bootcamp_name,boothcamp_finish,boothcamp_loan,boothcamp_recommend,amt_spent_code,age,gender,gender_other,citizenship,residence,rsdnce_pop,is_etnic_grp,speaking_lang,degree,major,marital,has_financial_dep,has_chldren,num_children,is_spprt_relative,has_debt,has_mortgage,amt_mortgage,has_studloan,amt_studloan,employmnt_stat,employmnt_stat_other,field,lastyr_income,workperday_min,is_underemployed,served_military,has_disability_bnft,has_internet,ts_start,ts_end,network_id
5dc68e3f1180eccaa240f4d191ef24ae,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,30,1,0,NA,NA,NA,NA,300,41,Male,NA,Spain,Spain,"between 100,000 and 1 million",0,Spanish,bachelor's degree,NA,divorced,1,1,1,0,0,NA,NA,NA,NA,Not working but looking for work,NA,NA,NA,NA,NA,0,0,1,2018-08-09T12:03:31Z,2018-08-09T12:13:44Z,3830cbf18a
087ab93721115e321469255b15f217ee,0,NA,NA,work for a medium-sized company,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,I haven't decided,60000,in an office with other developers,1,To change careers,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,12,0,0,NA,NA,NA,NA,0,50,Prefer not to say,NA,Nigeria,United Kingdom,more than 1 million,1,Yoruba,"professional degree (MBA, MD, JD, etc.)",Marketing,married or domestic partnership,1,1,4,1,1,1,65000,0,NA,Employed for wages,NA,health care,35000,More than 60 minutes,1,0,0,1,2018-08-09T11:40:20Z,2018-08-09T11:52:12Z,929e6cab7b
8a2fe33a97a406fb76e08a76d0c30030,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,50,38,Female,NA,Iceland,Iceland,"between 100,000 and 1 million",0,Icelandic,bachelor's degree,Computer Science,"single, never married",1,1,1,0,1,1,200000,1,67000,Employed for wages,NA,software development and IT,71000,15 to 29 minutes,0,0,0,1,2018-08-09T11:25:03Z,2018-08-09T11:35:50Z,4c2c17bf04
a28e74d80f7b619ef1b700b398d7b95d,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,NA,NA,NA,NA,0,47,Male,NA,United States of America,United States of America,"less than 100,000",0,English,bachelor's degree,Engineering,married or domestic partnership,1,1,1,0,1,1,200000,0,NA,Employed for wages,NA,architecture or physical engineering,105000,Less than 15 minutes,0,1,0,1,2018-08-09T10:54:35Z,2018-08-09T10:59:44Z,9b99730276
ad5ad43c5e3f4626c0bd6e1fd991d986,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,10,2,0,NA,NA,NA,NA,1300,35,Male,NA,Russia,Russia,more than 1 million,1,Russian,high school diploma or equivalent (GED),NA,married or domestic partnership,1,1,3,0,1,1,50000,0,NA,Employed for wages,NA,software development and IT,3000,45 to 60 minutes,0,1,0,1,2018-08-09T10:29:26Z,2018-08-09T10:40:42Z,426556eda7
7b4f820ba7dee9028cfbfc2829fdc62c,0,NA,NA,work for a multinational corporation,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Within the next 6 months,12000,in an office with other developers,1,To succeed in current career,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,28,Female,NA,Uganda,Uganda,more than 1 million,0,English,bachelor's degree,Computer Science,"single, never married",1,0,0,0,0,NA,NA,NA,NA,Not working but looking for work,NA,NA,NA,NA,NA,0,0,1,2018-08-09T08:07:49Z,2018-08-09T08:19:58Z,ebde265960
0addf687bf7143b0ea7ef363553356c2,0,NA,NA,work for a startup,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,Within 7 to 12 months,15000,no preference,1,To change careers,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,W3schools.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,0,NA,NA,NA,NA,0,39,Male,NA,Albania,Albania,"between 100,000 and 1 million",0,Albanian,"professional degree (MBA, MD, JD, etc.)",Electrical Engineering,married or domestic partnership,1,1,2,1,0,NA,NA,NA,NA,Employed for wages,NA,office and administrative support,15000,45 to 60 minutes,0,0,0,1,2018-08-09T08:04:47Z,2018-08-09T08:18:15Z,5574599792
535c85eac21336f82a876e7051ff9cb2,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,0,NA,NA,NA,NA,150,37,Male,NA,France,Philippines,"between 100,000 and 1 million",1,English,master's degree (non-professional),Philosophy,married or domestic partnership,1,1,1,0,0,NA,NA,NA,NA,Self-employed business owner,NA,software development and IT,200000,Less than 15 minutes,0,0,0,0,2018-08-09T08:14:12Z,2018-08-09T08:16:29Z,8b123bcfbb
e804a7056281d869582be5ed08bb8f3e,0,NA,NA,work for a multinational corporation,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,I haven't decided,100000,from home,NA,To succeed in current career,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,0,35,Female,NA,Poland,United Kingdom,"between 100,000 and 1 million",0,English,"professional degree (MBA, MD, JD, etc.)",Design and Visual Communications,married or domestic partnership,1,1,1,0,1,1,300000,0,NA,Employed for wages,NA,software development and IT,50000,15 to 29 minutes,0,0,0,1,2018-08-09T07:08:11Z,2018-08-09T07:15:52Z,b315e10103
408046df401eba00b944a01010f351e7,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,0,NA,NA,NA,NA,20,28,Male,NA,Philippines,Philippines,"between 100,000 and 1 million",0,Tagalog,"professional degree (MBA, MD, JD, etc.)",Information Technology,"single, never married",1,0,0,1,0,NA,NA,NA,NA,Employed for wages,NA,software development and IT,8000,More than 60 minutes,0,0,0,0,2018-08-09T05:25:55Z,2018-08-09T05:33:42Z,342c1486d3
b11f1fbd8050657cc6360dbe826e9699,0,NA,NA,work for a medium-sized company,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,more than 12 months from now,50000,in an office with other developers,0,To change careers,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,We Will Code,25,1,0,NA,NA,NA,NA,400,48,Female,NA,United States of America,United States of America,"less than 100,000",0,English,"some college credit, no degree",Art Studies,divorced,1,1,2,0,1,0,NA,0,NA,A stay-at-home parent or homemaker,NA,NA,NA,NA,NA,0,0,1,2018-08-09T05:18:32Z,2018-08-09T05:25:43Z,67fdd43977
6ee32fff3c5899364362d445a143c1f8,0,NA,NA,work for a medium-sized company,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,more than 12 months from now,40000,in an office with other developers,0,To start a business or to freelance,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,26,Male,NA,Canada,Canada,"less than 100,000",0,English,"trade, technical, or vocational training",General Construction Trades,married or domestic partnership,1,1,4,0,1,0,NA,0,NA,Unable to work,NA,NA,NA,NA,NA,0,1,1,2018-08-09T01:43:01Z,2018-08-09T01:47:34Z,ed3166138a
fa3edc493dce81b609f72690e7dd16d6,0,NA,NA,work for a startup,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,Within 7 to 12 months,70000,no preference,0,To change careers,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,0,NA,NA,NA,NA,30,31,Female,NA,United States of America,United States of America,more than 1 million,0,English,bachelor's degree,Music,married or domestic partnership,1,1,2,0,0,NA,NA,NA,NA,A stay-at-home parent or homemaker,NA,NA,NA,NA,NA,0,0,1,2018-08-09T01:16:47Z,2018-08-09T01:30:02Z,7bdd450b49
6cf68aec496d6545a8159bbfe174d346,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,15,31,Female,NA,United States of America,United States of America,"between 100,000 and 1 million",0,English,bachelor's degree,Communications,married or domestic partnership,1,0,0,0,1,0,NA,1,20000,Employed for wages,NA,sales,47000,30 to 44 minutes,1,0,0,1,2018-08-09T01:01:54Z,2018-08-09T01:08:57Z,82775f6942
e7b4c3fcba9a1711102db2a4c49c25f5,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,NA,NA,NA,NA,0,34,Male,NA,United States of America,United States of America,"less than 100,000",0,English,"some college credit, no degree",Cyber/Computer Forensics and Counterterrorism,married or domestic partnership,1,0,0,0,1,0,NA,0,NA,Self-employed business owner,NA,office and administrative support,50000,I work from home,1,0,0,1,2018-08-09T00:05:38Z,2018-08-09T01:04:45Z,0fb45cb3b4
732c14411ce88ca7551c05b0281f6abc,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Transverse Media,12,1,0,NA,NA,NA,NA,200,NA,Female,NA,United States of America,United States of America,"less than 100,000",1,English,"some college credit, no degree",Information Technology,divorced,1,1,4,1,1,1,226000,1,50000,Employed for wages,NA,software development and IT,86000,I work from home,0,0,0,1,2018-08-09T00:01:43Z,2018-08-09T00:10:13Z,e6684b3065
f2f9bca21378373c8fa507b2b7fbc1dc,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,0,48,Female,NA,United States of America,United States of America,"between 100,000 and 1 million",0,English,master's degree (non-professional),Special Education and Teaching,married or domestic partnership,1,1,7,0,1,0,NA,0,NA,Self-employed business owner,NA,software development and IT,NA,I work from home,0,0,0,1,2018-08-08T23:48:58Z,2018-08-08T23:53:20Z,3d5391a77a
41f4687ee5819e8326d722e97b5345b1,0,NA,NA,work for a nonprofit,1,1,1,1,1,1,NA,NA,1,NA,1,1,1,NA,Within 7 to 12 months,50000,from home,NA,To change careers,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,0,NA,NA,NA,NA,0,34,Male,NA,United States of America,United States of America,more than 1 million,1,English,"some college credit, no degree",Computer Science,"single, never married",1,1,4,0,1,0,NA,0,NA,Employed for wages,NA,education,30000,15 to 29 minutes,0,0,0,1,2018-08-08T23:23:01Z,2018-08-08T23:29:04Z,6e1dd6e7bd
14ee423a31d3dd5ee7cb394f75c47c2f,0,NA,NA,work for a startup,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,I haven't decided,NA,from home,NA,To start a business or to freelance,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,38,Female,NA,United States of America,United States of America,"between 100,000 and 1 million",0,English,master's degree (non-professional),Music Teacher Education,married or domestic partnership,1,1,1,0,1,0,NA,1,50000,Employed for wages,NA,legal,50000,30 to 44 minutes,1,0,0,1,2018-08-08T22:09:30Z,2018-08-08T22:14:31Z,bb0fd52fde
8d0dbe016738c0d31c17bb5ea6d6188d,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None yet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None Yet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None yet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None Yet,20,NA,0,NA,NA,NA,NA,200,57,Male,NA,Nigeria,Nigeria,more than 1 million,1,English,master's degree (non-professional),Physics,married or domestic partnership,1,1,4,1,1,0,NA,0,NA,Self-employed business owner,NA,architecture or physical engineering,0,I work from home,1,0,0,0,2018-08-08T22:04:28Z,2018-08-08T22:11:26Z,29d179e6ac
d5a5380a26e7c0645ad914f391e03034,0,NA,NA,work for a medium-sized company,1,1,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,more than 12 months from now,40000,no preference,1,To change careers,NA,1,NA,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,NA,NA,NA,NA,0,36,Female,NA,United States of America,United States of America,"between 100,000 and 1 million",0,English,"some college credit, no degree",Mathematics,married or domestic partnership,1,1,1,0,1,0,NA,0,NA,Employed for wages,NA,transportation,40000,Less than 15 minutes,0,0,0,1,2018-08-08T21:36:25Z,2018-08-08T21:43:10Z,34ab98cb92
4200a02ee10b81828ef8ebc88513507c,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,0,0,0,NA,NA,NA,NA,0,35,Male,NA,United States of America,United States of America,more than 1 million,0,English,associate's degree,Accounting,married or domestic partnership,1,1,3,0,1,1,192000,0,NA,Self-employed business owner,NA,food and beverage,65000,15 to 29 minutes,1,0,0,1,2018-08-08T21:32:16Z,2018-08-08T21:42:12Z,ea131a4f05
3b218d81af014ff8241cd4049244cf38,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,12,39,Male,NA,United States of America,United States of America,"between 100,000 and 1 million",1,English,associate's degree,Graphic Design,married or domestic partnership,1,1,3,1,1,0,NA,1,31000,Employed for wages,NA,health care,44000,30 to 44 minutes,0,0,0,1,2018-08-08T20:21:15Z,2018-08-08T20:48:33Z,21ceaffa29
2eb3674b88b1ff5ac47cc4b4bd20bd60,0,NA,NA,work for a startup,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Within the next 6 months,5000,in an office with other developers,1,To succeed in current career,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA,NA,0,35,Male,NA,Philippines,Philippines,"between 100,000 and 1 million",0,Cebuano,bachelor's degree,Physics,married or domestic partnership,1,1,1,0,1,0,NA,0,NA,Employed for wages,NA,health care,2500,15 to 29 minutes,1,0,0,0,2018-08-08T20:42:02Z,2018-08-08T20:48:01Z,b0f2ad5a96
a7539eca33c9f681f9708581fe1b2f42,0,NA,NA,work for a startup,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,I haven't decided,45000,from home,NA,To change careers,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,W3schools,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Traversy Media,12,2,0,NA,NA,NA,NA,0,26,Male,NA,United States of America,United States of America,"less than 100,000",0,English,some high school,NA,married or domestic partnership,1,1,2,0,0,NA,NA,NA,NA,Employed for wages,NA,food and beverage,14000,15 to 29 minutes,1,0,0,1,2018-08-08T19:58:17Z,2018-08-08T20:12:24Z,0836d57ab8
e1741b5a3b7b1d5c760694c6b0362eea,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,0,NA,NA,NA,NA,NA,30,Male,NA,Brazil,Brazil,more than 1 million,0,Portuguese,bachelor's degree,Telecommunications Technician,married or domestic partnership,1,1,1,1,1,0,NA,0,NA,Employed for wages,NA,office and administrative support,750,More than 60 minutes,1,0,0,1,2018-08-08T20:02:55Z,2018-08-08T20:12:12Z,0b4243b4c7
